500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
